1.797e-05	-0.00012755	-1.718e-05	0.00011928	2.4e-06	-2.835e-05	-6.2e-07	2.174e-05
-0.00012755	0.00751929	0.00016221	-0.00550809	-1.866e-05	0.00070826	3.57e-05	-0.00046924
-1.718e-05	0.00016221	0.00010084	-0.00064899	-0.00010254	0.00038108	1.666e-05	-9.565e-05
0.00011928	-0.00550809	-0.00064899	0.0186735	0.0006921	-0.0109051	-9.133e-05	0.00342436
2.4e-06	-1.866e-05	-0.00010254	0.0006921	0.00027419	-0.00091181	-6.064e-05	0.0001952
-2.835e-05	0.00070826	0.00038108	-0.0109051	-0.00091181	0.0159417	0.00017681	-0.0049562
-6.2e-07	3.57e-05	1.666e-05	-9.133e-05	-6.064e-05	0.00017681	6.696e-05	-0.00020798
2.174e-05	-0.00046924	-9.565e-05	0.00342436	0.0001952	-0.0049562	-0.00020798	0.00672305
